Ensembl Gene ID	HGNC symbol
ENSG00000263310	
ENSG00000262782	
ENSG00000115255	REEP6
ENSG00000138741	TRPC3
ENSG00000063438	AHRR
ENSG00000234852	ZBTB12
ENSG00000257600	
ENSG00000241534	CFB
ENSG00000185761	ADAMTSL5
ENSG00000251380	C5orf20
ENSG00000185988	PLK5
ENSG00000169379	ARL13B
ENSG00000181588	MEX3D
ENSG00000206268	RDBP
ENSG00000131368	MRPS25
ENSG00000071655	MBD3
ENSG00000022267	FHL1
ENSG00000255833	TIFAB
ENSG00000181965	NEUROG1
ENSG00000223493	SKIV2L
ENSG00000267059	
ENSG00000145824	CXCL14
ENSG00000127540	UQCR11
ENSG00000136541	ERMN
ENSG00000163001	CCDC104
ENSG00000071564	TCF3
ENSG00000145832	SLC25A48
ENSG00000165752	STK32C
ENSG00000236765	DOM3Z
ENSG00000177888	ZBTB41
ENSG00000226257	STK19
ENSG00000138688	KIAA1109
ENSG00000131381	ZFYVE20
ENSG00000205922	ONECUT3
ENSG00000130270	ATP8B3
ENSG00000143952	VPS54
ENSG00000244207	C4A
ENSG00000182185	RAD51B
ENSG00000213401	MAGEA12
ENSG00000079313	REXO1
ENSG00000198930	CSAG1
ENSG00000177465	ACOT4
ENSG00000159674	SPON2
ENSG00000205669	ACOT6
ENSG00000236625	C4B
ENSG00000119661	DNAL1
ENSG00000129911	KLF16
ENSG00000129968	FAM108A1
ENSG00000161911	TREML1
ENSG00000221990	C5orf55
ENSG00000145839	IL9
ENSG00000112053	SLC26A8
ENSG00000184750	MAGEA2
ENSG00000115165	CYTIP
ENSG00000227500	SCAMP4
ENSG00000143851	PTPN7
ENSG00000145826	LECT2
ENSG00000180104	EXOC3
ENSG00000213638	ADAT3
ENSG00000133275	CSNK1G2
ENSG00000232414	CYP21A2
ENSG00000157212	PAXIP1
ENSG00000216560	
ENSG00000184160	ADRA2C
ENSG00000138041	SMEK2
ENSG00000163982	OTOP1
ENSG00000133243	BTBD2
ENSG00000178750	STX19
ENSG00000263313	MMP3
ENSG00000178700	DHFRL1
ENSG00000132406	TMEM128
ENSG00000262406	MMP12
ENSG00000221867	MAGEA3
ENSG00000231608	TNXB
ENSG00000095970	TREM2
ENSG00000120708	TGFBI
ENSG00000186487	MYT1L
ENSG00000099875	MKNK2
ENSG00000147400	CETN2
ENSG00000134376	CRB1
ENSG00000145220	LYAR
ENSG00000176903	PNMA1
ENSG00000156030	C14orf43
ENSG00000168468	ATF6B
ENSG00000119977	TCTN3
ENSG00000112195	TREML2
ENSG00000148814	LRRC27
ENSG00000178694	NSUN3
ENSG00000172081	MOB3A
ENSG00000147383	NSDHL
ENSG00000188056	TREML4
ENSG00000224200	FKBPL
ENSG00000123612	ACVR1C
ENSG00000225141	PRRT1
ENSG00000183856	IQGAP3
ENSG00000099840	IZUMO4
ENSG00000151093	OXSM
ENSG00000215615	
ENSG00000129680	MAP7D3
ENSG00000228116	PPT2
ENSG00000147394	ZNF185
ENSG00000065000	AP3D1
ENSG00000080224	EPHA6
ENSG00000101997	CCDC22
ENSG00000226892	C6orf10
ENSG00000181877	
ENSG00000229741	BTNL2
ENSG00000159692	CTBP1
ENSG00000228987	HLA-DRA
ENSG00000168826	ZBTB49
ENSG00000115170	ACVR1
ENSG00000257353	
ENSG00000236884	HLA-DRB1
ENSG00000124731	TREM1
ENSG00000131375	CAPN7
ENSG00000236418	HLA-DQA1
ENSG00000104885	DOT1L
ENSG00000197329	PELI1
ENSG00000233209	HLA-DQB1
ENSG00000230891	
ENSG00000049768	FOXP3
ENSG00000007001	UPP2
ENSG00000185650	ZFP36L1
ENSG00000179796	LRRC3B
ENSG00000104886	PLEKHJ1
ENSG00000188242	
ENSG00000096264	NCR2
ENSG00000257313	
ENSG00000258015	
ENSG00000223793	HLA-DQA2
ENSG00000113966	ARL6
ENSG00000140043	PTGR2
ENSG00000153157	SYCP2L
ENSG00000228813	HLA-DQB2
ENSG00000066230	SLC9A3
ENSG00000243496	HLA-DOB
ENSG00000113658	SMAD5
ENSG00000104897	SF3A2
ENSG00000223481	TAP2
ENSG00000072110	ACTN1
ENSG00000168824	
ENSG00000133983	COX16
ENSG00000162928	PEX13
ENSG00000032389	TSSC1
ENSG00000104899	AMH
ENSG00000230034	PSMB8
ENSG00000165828	PRAP1
ENSG00000167476	JSRP1
ENSG00000153237	CCDC148
ENSG00000163491	NEK10
ENSG00000243449	C4orf48
ENSG00000104904	OAZ1
ENSG00000240118	PSMB9
ENSG00000142319	SLC6A3
ENSG00000138185	ENTPD1
ENSG00000224212	TAP1
ENSG00000233280	
ENSG00000080200	CRYBG3
ENSG00000188305	C19orf35
ENSG00000116852	KIF21B
ENSG00000220008	LINGO3
ENSG00000039139	DNAH5
ENSG00000130332	LSM7
ENSG00000226264	HLA-DMB
ENSG00000069018	TRPC7
ENSG00000112062	MAPK14
ENSG00000178297	TMPRSS9
ENSG00000241394	HLA-DMA
ENSG00000220575	
ENSG00000187862	TTC24
ENSG00000213463	SYNJ2BP
ENSG00000099800	TIMM13
ENSG00000137166	FOXP4
ENSG00000185818	NAT8L
ENSG00000230678	BRD2
ENSG00000157219	HTR5A
ENSG00000176619	LMNB2
ENSG00000131378	RFTN1
ENSG00000144283	PKP4
ENSG00000112877	CEP72
ENSG00000176155	CCDC57
ENSG00000235744	HLA-DOA
ENSG00000119862	LGALSL
ENSG00000099860	GADD45B
ENSG00000138035	PNPT1
ENSG00000229685	HLA-DPA1
ENSG00000133067	LGR6
ENSG00000176533	GNG7
ENSG00000139985	ADAM21
ENSG00000176490	DIRAS1
ENSG00000237710	HLA-DPB1
ENSG00000148803	FUOM
ENSG00000267001	
ENSG00000217825	
ENSG00000170854	MINA
ENSG00000134007	ADAM20
ENSG00000141873	SLC39A3
ENSG00000168818	STX18
ENSG00000130997	POLN
ENSG00000186480	INSIG1
ENSG00000257140	
ENSG00000104969	SGTA
ENSG00000156920	GPR112
ENSG00000230930	COL11A2
ENSG00000163382	APOA1BP
ENSG00000258653	
ENSG00000172009	THOP1
ENSG00000119844	AFTPH
ENSG00000213047	DENND1B
ENSG00000152377	SPOCK1
ENSG00000162929	KIAA1841
ENSG00000049769	PPP1R3F
ENSG00000164113	ADAD1
ENSG00000172006	ZNF554
ENSG00000119725	ZNF410
ENSG00000133997	MED6
ENSG00000090316	MAEA
ENSG00000186300	ZNF555
ENSG00000171853	TRAPPC12
ENSG00000172000	ZNF556
ENSG00000228333	RXRB
ENSG00000171970	ZNF57
ENSG00000203933	CXorf66
ENSG00000175691	ZNF77
ENSG00000127884	ECHS1
ENSG00000135541	AHI1
ENSG00000229802	SLC39A7
ENSG00000104953	TLE6
ENSG00000204960	BLACE
ENSG00000153395	LPCAT1
ENSG00000111837	MAK
ENSG00000225312	HSD17B8
ENSG00000171813	PWWP2B
ENSG00000134595	SOX3
ENSG00000203930	
ENSG00000112559	MDFI
ENSG00000228520	RING1
ENSG00000218672	
ENSG00000215274	GAGE10
ENSG00000184258	CDR1
ENSG00000227234	SPANXB2
ENSG00000131370	SH3BP5
ENSG00000257163	
ENSG00000164778	EN2
ENSG00000228425	VPS52
ENSG00000065717	TLE2
ENSG00000235604	SPANXB1
ENSG00000224659	GAGE12J
ENSG00000163132	MSX1
ENSG00000146910	CNPY1
ENSG00000148832	PAOX
ENSG00000170891	CYTL1
ENSG00000160818	GPATCH4
ENSG00000077152	UBE2T
ENSG00000102239	BRS3
ENSG00000180066	C10orf91
ENSG00000198883	PNMA5
ENSG00000171368	TPPP
ENSG00000146021	KLHL3
ENSG00000179833	SERTAD2
ENSG00000223367	RPS18
ENSG00000182195	LDOC1
ENSG00000152953	STK32B
ENSG00000198573	SPANXC
ENSG00000102241	HTATSF1
ENSG00000198021	SPANXA1
ENSG00000235155	B3GALT4
ENSG00000226916	WDR46
ENSG00000237597	GAGE13
ENSG00000133985	TTC9
ENSG00000104964	AES
ENSG00000203926	SPANXA2
ENSG00000196406	SPANXD
ENSG00000216895	
ENSG00000068383	INPP5A
ENSG00000115902	SLC1A4
ENSG00000006432	MAP3K9
ENSG00000173088	C10orf131
ENSG00000205775	GAGE2E
ENSG00000224782	PFDN6
ENSG00000088256	GNA11
ENSG00000165509	MAGEC3
ENSG00000184863	RBM33
ENSG00000112561	TFEB
ENSG00000196578	OR5AC2
ENSG00000237825	RGL2
ENSG00000109471	IL2
ENSG00000188818	ZDHHC11
ENSG00000214367	HAUS3
ENSG00000060558	GNA15
ENSG00000231192	OR5H1
ENSG00000163331	DAPL1
ENSG00000125910	S1PR4
ENSG00000171421	MRPL36
ENSG00000236032	OR5H14
ENSG00000125912	NCLN
ENSG00000233412	OR5H15
ENSG00000141526	SLC16A3
ENSG00000092345	DAZL
ENSG00000230301	OR5H6
ENSG00000183837	PNMA3
ENSG00000197938	OR5H2
ENSG00000235961	PNMA6C
ENSG00000115183	TANC1
ENSG00000224201	PNMA6A
ENSG00000102243	VGLL1
ENSG00000236490	TAPBP
ENSG00000155495	MAGEC1
ENSG00000145494	NDUFS6
ENSG00000033867	SLC4A7
ENSG00000196098	OR5K4
ENSG00000161082	CELF5
ENSG00000081248	CACNA1S
ENSG00000206077	ZDHHC11B
ENSG00000206536	OR5K3
ENSG00000188649	CC2D2B
ENSG00000232382	OR5K1
ENSG00000231861	OR5K2
ENSG00000227780	ZBTB22
ENSG00000156711	MAPK13
ENSG00000206206	DAXX
ENSG00000240257	GAGE2D
ENSG00000080822	CLDND1
ENSG00000241465	GAGE12I
ENSG00000141905	NFIC
ENSG00000123933	MXD4
ENSG00000236249	GAGE2C
ENSG00000124827	GCM2
ENSG00000237651	C2orf74
ENSG00000115380	EFEMP1
ENSG00000046774	MAGEC2
ENSG00000146192	FGD2
ENSG00000231850	GAGE2B
ENSG00000095932	C19orf77
ENSG00000236737	GAGE12B
ENSG00000197977	ELOVL2
ENSG00000129932	DOHH
ENSG00000237671	GAGE12C
ENSG00000203724	C1orf53
ENSG00000105325	FZR1
ENSG00000173209	AHSA2
ENSG00000259003	
ENSG00000257088	PNMA6D
ENSG00000138684	IL21
ENSG00000182551	ADI1
ENSG00000028310	BRD9
ENSG00000077157	PPP1R12B
ENSG00000129562	DAD1
ENSG00000181004	BBS12
ENSG00000113430	IRX4
ENSG00000164690	SHH
ENSG00000161091	MFSD12
ENSG00000138685	FGF2
ENSG00000189326	SPANXN4
ENSG00000224531	C6orf228
ENSG00000107443	CCNJ
ENSG00000100731	PCNX
ENSG00000170917	NUDT6
ENSG00000203902	PNMA6B
ENSG00000141551	CSNK1D
ENSG00000183397	C19orf71
ENSG00000196151	WDSUB1
ENSG00000206562	METTL6
ENSG00000064961	HMG20B
ENSG00000038382	TRIO
ENSG00000102245	CD40LG
ENSG00000154822	PLCL2
ENSG00000177733	HNRNPA0
ENSG00000120729	MYOT
ENSG00000143355	LHX9
ENSG00000189252	SPANXN3
ENSG00000179855	GIPC3
ENSG00000179542	SLITRK4
ENSG00000006638	TBXA2R
ENSG00000244476	ERVFRD-1
ENSG00000227488	GAGE12D
ENSG00000159733	ZFYVE28
ENSG00000148826	NKX6-2
ENSG00000105298	CACTIN
ENSG00000145375	SPATA5
ENSG00000129675	ARHGEF6
ENSG00000111859	NEDD9
ENSG00000198681	MAGEA1
ENSG00000203924	SPANXN2
ENSG00000186111	PIP5K1C
ENSG00000063587	ZNF275
ENSG00000170561	IRX2
ENSG00000228313	
ENSG00000204876	
ENSG00000163945	UVSSA
ENSG00000189420	ZFP92
ENSG00000102069	UBE2NL
ENSG00000203923	SPANXN1
ENSG00000100439	ABHD4
ENSG00000123636	BAZ2B
ENSG00000183479	TREX2
ENSG00000185985	SLITRK2
ENSG00000171811	TTC40
ENSG00000011523	CEP68
ENSG00000105289	TJP3
ENSG00000132702	HAPLN2
ENSG00000131374	TBC1D5
ENSG00000082929	C4orf6
ENSG00000255767	
ENSG00000244291	C7orf13
ENSG00000171865	RNASEH1
ENSG00000096088	PGC
ENSG00000139990	DCAF5
ENSG00000011132	APBA3
ENSG00000105982	RNF32
ENSG00000173040	EVC2
ENSG00000262773	
ENSG00000078795	PKD2L2
ENSG00000186493	C5orf38
ENSG00000183617	MRPL54
ENSG00000144597	EAF1
ENSG00000173976	RAX2
ENSG00000262452	
ENSG00000216649	GAGE12E
ENSG00000254536	MTG1
ENSG00000262563	
ENSG00000007264	MATK
ENSG00000151414	NEK7
ENSG00000221870	CXorf1
ENSG00000213397	HAUS7
ENSG00000263298	
ENSG00000095585	BLNK
ENSG00000115464	USP34
ENSG00000164056	SPRY1
ENSG00000261899	
ENSG00000206561	COLQ
ENSG00000260383	HEATR7A
ENSG00000113262	GRM6
ENSG00000151458	ANKRD50
ENSG00000105278	ZFR2
ENSG00000138069	RAB1A
ENSG00000080819	CPOX
ENSG00000261236	BOP1
ENSG00000234284	ZNF879
ENSG00000137218	FRS3
ENSG00000132692	BCAN
ENSG00000167654	ATCAY
ENSG00000196159	FAT4
ENSG00000023228	NDUFS1
ENSG00000156050	FAM161B
ENSG00000077009	NMRK2
ENSG00000261132	HSF1
ENSG00000179979	CRIPAK
ENSG00000167657	DAPK3
ENSG00000167658	EEF2
ENSG00000124593	PRICKLE4
ENSG00000081177	EXD2
ENSG00000031003	FAM13B
ENSG00000105229	PIAS4
ENSG00000171863	RPS7
ENSG00000261698	DGAT1
ENSG00000205147	
ENSG00000178951	ZBTB7A
ENSG00000126934	MAP2K2
ENSG00000119723	COQ6
ENSG00000235608	NKX1-1
ENSG00000060566	CREB3L3
ENSG00000102081	FMR1
ENSG00000174137	FAM53A
ENSG00000255804	OR6J1
ENSG00000261678	SCRT1
ENSG00000077463	SIRT6
ENSG00000236362	GAGE12F
ENSG00000261587	TMEM249
ENSG00000177932	ZNF354C
ENSG00000154165	GPR15
ENSG00000155463	OXA1L
ENSG00000171408	PDE7B
ENSG00000087116	ADAMTS2
ENSG00000261042	SLC52A2
ENSG00000089847	ANKRD24
ENSG00000096070	BRPF3
ENSG00000105246	EBI3
ENSG00000105248	CCDC94
ENSG00000105251	SHD
ENSG00000167664	TMIGD2
ENSG00000163755	HPS3
ENSG00000105255	FSD1
ENSG00000261539	FBXL6
ENSG00000178078	STAP2
ENSG00000148824	
ENSG00000064225	ST3GAL6
ENSG00000008382	MPND
ENSG00000138071	ACTR2
ENSG00000215269	GAGE12G
ENSG00000261694	ADCK5
ENSG00000151418	ATP6V1G3
ENSG00000141985	SH3GL1
ENSG00000205269	TMEM170B
ENSG00000111863	ADTRP
ENSG00000167670	CHAF1A
ENSG00000170549	IRX1
ENSG00000055813	CCDC85A
ENSG00000214736	TOMM6
ENSG00000261230	CPSF1
ENSG00000226976	COX6A1P2
ENSG00000176783	RUFY1
ENSG00000163950	SLBP
ENSG00000072840	EVC
ENSG00000224902	GAGE12H
ENSG00000145536	ADAMTS16
ENSG00000167671	UBXN6
ENSG00000105983	LMBR1
ENSG00000164663	USP49
ENSG00000147274	RBMX
ENSG00000137193	PIM1
ENSG00000261297	SLC39A4
ENSG00000143858	SYT2
ENSG00000164066	INTU
ENSG00000249428	
ENSG00000167674	
ENSG00000116857	TMEM9
ENSG00000198369	SPRED2
ENSG00000260313	VPS28
ENSG00000028116	VRK2
ENSG00000047457	CP
ENSG00000118004	COLEC11
ENSG00000117139	KDM5B
ENSG00000063978	RNF4
ENSG00000167676	PLIN4
ENSG00000260716	
ENSG00000146410	FAM54A
ENSG00000214456	PLIN5
ENSG00000260355	ZNF716
ENSG00000262217	
ENSG00000267385	
ENSG00000171236	LRG1
ENSG00000081237	PTPRC
ENSG00000061492	WNT8A
ENSG00000262795	
ENSG00000167680	SEMA6B
ENSG00000151475	SLC25A31
ENSG00000189064	GAGE2A
ENSG00000172738	TMEM217
ENSG00000224963	
ENSG00000263160	
ENSG00000112981	NME5
ENSG00000182492	BGN
ENSG00000205777	GAGE1
ENSG00000114942	EEF1B2
ENSG00000185361	TNFAIP8L1
ENSG00000197555	SIPA1L1
ENSG00000074842	C19orf10
ENSG00000142002	DPP9
ENSG00000262911	
ENSG00000095951	HIVEP1
ENSG00000164070	HSPA4L
ENSG00000124641	MED20
ENSG00000262473	
ENSG00000173762	CD7
ENSG00000205790	
ENSG00000143995	MEIS1
ENSG00000136536	MARCH7
ENSG00000176840	MIR7-3HG
ENSG00000169045	HNRNPH1
ENSG00000132688	NES
ENSG00000065491	TBC1D22B
ENSG00000261155	FGF3
ENSG00000068985	PAGE1
ENSG00000100626	GALNTL1
ENSG00000141965	FEM1A
ENSG00000127666	TICAM1
ENSG00000261309	KCNJ12
ENSG00000203772	SPRN
ENSG00000105355	PLIN3
ENSG00000259857	C17orf51
ENSG00000164151	KIAA0947
ENSG00000155465	SLC7A7
ENSG00000260458	KCNJ18
ENSG00000072832	CRMP1
ENSG00000214279	
ENSG00000112983	BRD8
ENSG00000261074	QSOX2
ENSG00000205784	ARRDC5
ENSG00000260220	
ENSG00000127663	KDM4B
ENSG00000168936	TMEM129
ENSG00000163395	IGFN1
ENSG00000259938	CUX1
ENSG00000197177	GPR123
ENSG00000143320	CRABP2
ENSG00000112578	BYSL
ENSG00000101951	PAGE4
ENSG00000182568	SATB1
ENSG00000180316	PNPLA1
ENSG00000259885	SH2B2
ENSG00000141574	SECTM1
ENSG00000145569	FAM105A
ENSG00000105426	PTPRS
ENSG00000261283	PRKRIP1
ENSG00000171798	KNDC1
ENSG00000183671	GPR1
ENSG00000067842	ATP2B3
ENSG00000171365	CLCN5
ENSG00000262037	
ENSG00000112130	RNF8
ENSG00000262562	
ENSG00000204186	ZDBF2
ENSG00000263249	
ENSG00000143319	ISG20L2
ENSG00000114948	ADAM23
ENSG00000263141	
ENSG00000071539	TRIP13
ENSG00000029363	BCLAF1
ENSG00000078401	EDN1
ENSG00000187097	ENTPD5
ENSG00000125386	FAM193A
ENSG00000263140	
ENSG00000107447	DNTT
ENSG00000165370	GPR101
ENSG00000262938	
ENSG00000013810	TACC3
ENSG00000163762	TM4SF18
ENSG00000105428	ZNRF4
ENSG00000267483	RBFOX3
ENSG00000112576	CCND3
ENSG00000130254	SAFB2
ENSG00000143303	RRNAD1
ENSG00000261981	ENPP7
ENSG00000169908	TM4SF1
ENSG00000156925	ZIC3
ENSG00000262762	CBX2
ENSG00000130649	CYP2E1
ENSG00000262572	CBX8
ENSG00000169903	TM4SF4
ENSG00000131373	HACL1
ENSG00000232125	DYTN
ENSG00000262742	
ENSG00000160633	SAFB
ENSG00000112137	PHACTR1
ENSG00000057019	DCBLD2
ENSG00000154124	FAM105B
ENSG00000133398	MED10
ENSG00000018408	WWTR1
ENSG00000215218	UBE2QL1
ENSG00000176988	FMR1NB
ENSG00000262351	
ENSG00000261772	IQSEC3
ENSG00000154122	ANKH
ENSG00000037474	NSUN2
ENSG00000262552	
ENSG00000182459	TEX19
ENSG00000129682	FGF13
ENSG00000151360	ALLC
ENSG00000138400	MDH1B
ENSG00000262448	
ENSG00000181408	UTS2R
ENSG00000146909	NOM1
ENSG00000189325	C6orf222
ENSG00000142731	PLK4
ENSG00000181215	C4orf50
ENSG00000115392	FANCL
ENSG00000152969	JAKMIP1
ENSG00000130255	RPL36
ENSG00000081277	PKP1
ENSG00000263031	GIN1
ENSG00000181396	C17orf101
ENSG00000114744	COMMD2
ENSG00000262234	PPIP5K2
ENSG00000174917	C19orf70
ENSG00000118246	FASTKD2
ENSG00000155966	AFF2
ENSG00000241399	CD302
ENSG00000100632	ERH
ENSG00000197430	OPALIN
ENSG00000119636	C14orf45
ENSG00000261887	C5orf30
ENSG00000167733	HSD11B1L
ENSG00000262254	
ENSG00000214866	DCDC2C
ENSG00000010030	ETV7
ENSG00000206199	ANKUB1
ENSG00000054219	LY75
ENSG00000262894	
ENSG00000143971	ETAA1
ENSG00000130675	MNX1
ENSG00000137200	FTSJD2
ENSG00000197223	C1D
ENSG00000204661	C5orf60
ENSG00000262024	
ENSG00000215306	
ENSG00000250173	
ENSG00000145506	NKD2
ENSG00000172590	MRPL52
ENSG00000183580	FBXL7
ENSG00000184774	
ENSG00000082996	RNF13
ENSG00000183654	MARCH11
ENSG00000029364	SLC39A9
ENSG00000183155	RABIF
ENSG00000182732	RGS6
ENSG00000144810	COL8A1
ENSG00000119711	ALDH6A1
ENSG00000196365	LONP1
ENSG00000143314	MRPL24
ENSG00000068078	FGFR3
ENSG00000184220	C3orf26
ENSG00000176887	SOX11
ENSG00000228259	
ENSG00000095587	TLL2
ENSG00000144410	CPO
ENSG00000163508	EOMES
ENSG00000204659	CBY3
ENSG00000183960	KCNH8
ENSG00000117153	KLHL12
ENSG00000127022	CANX
ENSG00000134326	CMPK2
ENSG00000173954	SNURFL
ENSG00000171772	SYCE1
ENSG00000101981	F9
ENSG00000164073	MFSD8
ENSG00000173545	ZNF622
ENSG00000174898	CATSPERD
ENSG00000009335	UBE3C
ENSG00000147382	FAM58A
ENSG00000118194	TNNT2
ENSG00000212123	PRR22
ENSG00000113504	SLC12A7
ENSG00000267157	
ENSG00000141994	DUS3L
ENSG00000243667	WDR92
ENSG00000147081	AKAP4
ENSG00000118263	KLF7
ENSG00000248672	LY75-CD302
ENSG00000179165	PXT1
ENSG00000154153	FAM134B
ENSG00000168386	FILIP1L
ENSG00000145979	TBC1D7
ENSG00000118260	CREB1
ENSG00000163576	EFHB
ENSG00000171119	NRTN
ENSG00000112078	KCTD20
ENSG00000187118	CMC1
ENSG00000156413	FUT6
ENSG00000135525	MAP7
ENSG00000198937	CCDC167
ENSG00000171794	UTF1
ENSG00000168884	TNIP2
ENSG00000134321	RSAD2
ENSG00000119866	BCL11A
ENSG00000171124	FUT3
ENSG00000137413	TAF8
ENSG00000230786	
ENSG00000169660	HEXDC
ENSG00000225899	FRG2B
ENSG00000070087	PFN2
ENSG00000153246	PLA2R1
ENSG00000130383	FUT5
ENSG00000112139	MDGA1
ENSG00000267740	
ENSG00000159346	ADIPOR1
ENSG00000175985	PLEKHD1
ENSG00000174886	NDUFA11
ENSG00000161021	MAML1
ENSG00000101977	MCF2
ENSG00000267314	
ENSG00000130829	DUSP9
ENSG00000164074	C4orf29
ENSG00000010404	IDS
ENSG00000187650	VMAC
ENSG00000143321	HDGF
ENSG00000213316	LTC4S
ENSG00000105519	CAPS
ENSG00000205659	LIN52
ENSG00000196428	TSC22D2
ENSG00000221823	PPP3R1
ENSG00000235156	TMEM30C
ENSG00000147082	CCNB3
ENSG00000031823	RANBP3
ENSG00000163512	AZI2
ENSG00000036054	TBC1D23
ENSG00000145545	SRD5A1
ENSG00000161013	MGAT4B
ENSG00000151692	RNF144A
ENSG00000151650	VENTX
ENSG00000087266	SH3BP2
ENSG00000105993	DNAJB6
ENSG00000169814	BTD
ENSG00000109501	WFS1
ENSG00000112984	KIF20A
ENSG00000145555	MYO10
ENSG00000151651	ADAM8
ENSG00000120742	SERP1
ENSG00000144401	METTL21A
ENSG00000077147	TM9SF3
ENSG00000138709	LARP1B
ENSG00000144566	RAB5A
ENSG00000087903	RFX2
ENSG00000255994	C14orf162
ENSG00000100647	KIAA0247
ENSG00000168924	LETM1
ENSG00000144895	EIF2A
ENSG00000257040	C14orf57
ENSG00000205683	DPF3
ENSG00000100650	SRSF5
ENSG00000130822	PNCK
ENSG00000157227	MMP14
ENSG00000115221	ITGB6
ENSG00000130377	ACSBG2
ENSG00000112941	PAPD7
ENSG00000115738	ID2
ENSG00000158352	SHROOM4
ENSG00000163249	CCNYL1
ENSG00000156639	ZFAND3
ENSG00000174358	SLC6A19
ENSG00000130382	MLLT1
ENSG00000197442	MAP3K5
ENSG00000167769	ACER1
ENSG00000143294	PRCC
ENSG00000125656	CLPP
ENSG00000183977	PP2D1
ENSG00000125652	ALKBH7
ENSG00000206560	ANKRD28
ENSG00000125650	PSPN
ENSG00000125651	GTF2F1
ENSG00000161011	SQSTM1
ENSG00000214347	
ENSG00000088247	KHSRP
ENSG00000115946	PNO1
ENSG00000082898	XPO1
ENSG00000197324	LRP10
ENSG00000181240	SLC25A41
ENSG00000119614	VSX2
ENSG00000125648	SLC25A23
ENSG00000134313	KIDINS220
ENSG00000130545	CRB3
ENSG00000119688	ABCD4
ENSG00000094880	CDC23
ENSG00000163251	FZD5
ENSG00000205744	DENND1C
ENSG00000178385	PLEKHM3
ENSG00000118231	CRYGD
ENSG00000163254	CRYGC
ENSG00000182187	CRYGB
ENSG00000116833	NR5A2
ENSG00000168582	CRYGA
ENSG00000198843	
ENSG00000114166	KAT2B
ENSG00000114021	NIT2
ENSG00000112079	STK38
ENSG00000104833	TUBB4A
ENSG00000125657	TNFSF9
ENSG00000125726	CD70
ENSG00000145990	GFOD1
ENSG00000125735	TNFSF14
ENSG00000188674	C2orf80
ENSG00000074211	PPP2R2C
ENSG00000125730	C3
ENSG00000183826	BTBD9
ENSG00000178927	C17orf62
ENSG00000109685	WHSC1
ENSG00000153250	RBMS1
ENSG00000125734	GPR108
ENSG00000161010	C5orf45
ENSG00000159348	CYB5R1
ENSG00000125733	TRIP10
ENSG00000197620	CXorf40A
ENSG00000125731	SH2D3A
ENSG00000119865	CNRIP1
ENSG00000141968	VAV1
ENSG00000006659	LGALS14
ENSG00000105205	CLC
ENSG00000213921	LEUTX
ENSG00000174837	EMR1
ENSG00000188112	C6orf132
ENSG00000154174	TOMM70A
ENSG00000105204	DYRK1B
ENSG00000164363	SLC6A18
ENSG00000138413	IDH1
ENSG00000115956	PLEK
ENSG00000164040	PGRMC2
ENSG00000105202	FBL
ENSG00000187461	
ENSG00000164530	PI16
ENSG00000130385	BMP15
ENSG00000204752	
ENSG00000196589	
ENSG00000237247	MBD3L5
ENSG00000124523	SIRT5
ENSG00000119599	DCAF4
ENSG00000146013	GFRA3
ENSG00000205718	MBD3L4
ENSG00000048545	GUCA1A
ENSG00000230522	MBD3L2
ENSG00000090920	FCGBP
ENSG00000182315	MBD3L3
ENSG00000130544	ZNF557
ENSG00000013275	PSMC4
ENSG00000115421	PAPOLG
ENSG00000163645	FAM194A
ENSG00000206559	ZCWPW2
ENSG00000122824	NUDT10
ENSG00000171105	INSR
ENSG00000206535	LNP1
ENSG00000139890	REM2
ENSG00000263264	
ENSG00000187690	CXorf67
ENSG00000196368	NUDT11
ENSG00000187187	ZNF546
ENSG00000204923	FBXO48
ENSG00000077684	PHF17
ENSG00000181788	SIAH2
ENSG00000128000	ZNF780B
ENSG00000104880	ARHGEF18
ENSG00000027869	SH2D2A
ENSG00000013288	MAN2B2
ENSG00000214237	FAM188B2
ENSG00000197782	ZNF780A
ENSG00000104883	PEX11G
ENSG00000198723	C19orf45
ENSG00000260234	
ENSG00000198816	ZNF358
ENSG00000090674	MCOLN1
ENSG00000130758	MAP3K10
ENSG00000078295	ADCY2
ENSG00000174521	TTC9B
ENSG00000169621	APLF
ENSG00000115020	PIKFYVE
ENSG00000105219	CNTD2
ENSG00000112081	SRSF3
ENSG00000112357	PEX7
ENSG00000100461	RBM23
ENSG00000032444	PNPLA6
ENSG00000164362	TERT
ENSG00000144642	RBMS3
ENSG00000105221	AKT2
ENSG00000181458	TMEM45A
ENSG00000076826	CAMSAP3
ENSG00000076924	XAB2
ENSG00000158402	CDC25C
ENSG00000163646	CLRN1
ENSG00000229833	PET100
ENSG00000203721	C1orf98
ENSG00000174788	PCP2
ENSG00000076944	STXBP2
ENSG00000129810	SGOL1
ENSG00000245317	
ENSG00000214732	
ENSG00000162702	ZNF281
ENSG00000104918	RETN
ENSG00000112599	GUCA1B
ENSG00000235030	IER3
ENSG00000183019	C19orf59
ENSG00000144893	MED12L
ENSG00000181029	TRAPPC5
ENSG00000124762	CDKN1A
ENSG00000104921	FCER2
ENSG00000169618	PROKR1
ENSG00000182566	CLEC4G
ENSG00000163444	TMEM183A
ENSG00000168970	JMJD7-PLA2G4B
ENSG00000090659	CD209
ENSG00000118193	KIF14
